Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:01,02-01-2024 21:10:01,0.003s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:01,02-01-2024 21:10:01,0.007s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:01,02-01-2024 21:10:02,1.055s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:10:02,02-01-2024 21:10:02,0.859s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:10:02,02-01-2024 21:10:05,2.484s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:10:05,02-01-2024 21:10:05,0.355s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:10:05,02-01-2024 21:10:06,0.374s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:10:06,02-01-2024 21:10:31,25.541s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:10:06,02-01-2024 21:10:07,1.179s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:10:07,02-01-2024 21:10:10,3.342s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:10:10,02-01-2024 21:10:11,0.688s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:10:11,02-01-2024 21:10:12,0.972s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:10:12,02-01-2024 21:10:13,0.674s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:10:13,02-01-2024 21:10:13,0.654s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:10:13,02-01-2024 21:10:15,1.804s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:10:15,02-01-2024 21:10:17,1.419s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:10:17,02-01-2024 21:10:18,1.056s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:10:18,02-01-2024 21:10:19,1.289s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:19,02-01-2024 21:10:19,0.000s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:19,02-01-2024 21:10:19,0.002s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:19,02-01-2024 21:10:23,4.212s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:23,02-01-2024 21:10:23,0.004s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:23,02-01-2024 21:10:23,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:23,02-01-2024 21:10:23,0.004s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:23,02-01-2024 21:10:28,4.357s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:28,02-01-2024 21:10:28,0.003s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:10:28,02-01-2024 21:10:28,0.566s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:10:28,02-01-2024 21:10:31,2.607s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:10:31,02-01-2024 21:10:31,0.308s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:10:31,02-01-2024 21:10:31,0.305s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:10:32,02-01-2024 21:10:59,27.119s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:10:32,02-01-2024 21:10:33,0.958s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:10:33,02-01-2024 21:10:36,3.295s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:10:36,02-01-2024 21:10:36,0.535s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:10:36,02-01-2024 21:10:38,1.139s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:10:38,02-01-2024 21:10:38,0.711s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:10:38,02-01-2024 21:10:39,0.912s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:10:39,02-01-2024 21:10:41,1.853s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:10:41,02-01-2024 21:10:42,1.432s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:10:42,02-01-2024 21:10:43,0.932s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:10:43,02-01-2024 21:10:45,1.544s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:45,02-01-2024 21:10:45,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:45,02-01-2024 21:10:45,0.005s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:45,02-01-2024 21:10:49,4.328s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:49,02-01-2024 21:10:49,0.003s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:49,02-01-2024 21:10:49,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:49,02-01-2024 21:10:49,0.003s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:10:49,02-01-2024 21:10:54,4.568s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:10:54,02-01-2024 21:10:54,0.003s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:10:54,02-01-2024 21:10:55,0.766s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:10:55,02-01-2024 21:10:57,2.515s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:10:57,02-01-2024 21:10:57,0.297s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:10:57,02-01-2024 21:10:59,1.238s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:10:59,02-01-2024 21:11:24,25.595s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:10:59,02-01-2024 21:11:00,0.930s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:11:00,02-01-2024 21:11:03,3.133s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:11:03,02-01-2024 21:11:04,0.646s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:11:04,02-01-2024 21:11:05,0.972s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:11:05,02-01-2024 21:11:05,0.464s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:11:05,02-01-2024 21:11:06,0.787s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:11:06,02-01-2024 21:11:08,1.865s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:11:08,02-01-2024 21:11:09,1.563s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:11:09,02-01-2024 21:11:10,0.857s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:11:10,02-01-2024 21:11:12,1.457s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:12,02-01-2024 21:11:12,0.000s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:12,02-01-2024 21:11:12,0.003s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:12,02-01-2024 21:11:16,4.268s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:16,02-01-2024 21:11:16,0.002s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:16,02-01-2024 21:11:16,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:16,02-01-2024 21:11:16,0.002s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:16,02-01-2024 21:11:20,4.536s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:20,02-01-2024 21:11:20,0.003s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:11:20,02-01-2024 21:11:21,0.807s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:11:21,02-01-2024 21:11:24,2.537s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:11:24,02-01-2024 21:11:24,0.315s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:11:24,02-01-2024 21:11:24,0.333s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:11:24,02-01-2024 21:11:47,22.214s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:11:25,02-01-2024 21:11:25,0.927s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:11:25,02-01-2024 21:11:29,3.079s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:11:29,02-01-2024 21:11:29,0.512s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:11:29,02-01-2024 21:11:30,1.019s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:11:30,02-01-2024 21:11:31,0.423s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:11:31,02-01-2024 21:11:31,0.715s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:11:31,02-01-2024 21:11:33,1.881s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:11:33,02-01-2024 21:11:35,1.854s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:11:35,02-01-2024 21:11:36,1.125s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:11:36,02-01-2024 21:11:37,1.240s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:37,02-01-2024 21:11:37,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:37,02-01-2024 21:11:37,0.001s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:37,02-01-2024 21:11:42,4.412s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:42,02-01-2024 21:11:42,0.001s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:42,02-01-2024 21:11:42,0.000s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:11:42,02-01-2024 21:11:42,0.001s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:11:42,02-01-2024 21:11:43,1.024s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:11:43,02-01-2024 21:11:43,0.565s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:11:43,02-01-2024 21:11:46,2.743s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:11:46,02-01-2024 21:11:46,0.327s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:11:46,02-01-2024 21:11:47,0.265s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:11:47,02-01-2024 21:12:13,25.859s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:11:47,02-01-2024 21:11:48,0.953s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:11:48,02-01-2024 21:11:51,3.298s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:11:51,02-01-2024 21:11:52,0.640s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:11:52,02-01-2024 21:11:53,1.135s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:11:53,02-01-2024 21:11:53,0.474s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:11:53,02-01-2024 21:11:54,0.772s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:11:54,02-01-2024 21:11:56,1.846s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:11:56,02-01-2024 21:11:58,1.595s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:11:58,02-01-2024 21:11:59,1.108s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:11:59,02-01-2024 21:12:00,1.239s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:00,02-01-2024 21:12:00,0.000s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:00,02-01-2024 21:12:00,0.001s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:00,02-01-2024 21:12:04,4.610s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:04,02-01-2024 21:12:04,0.001s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:04,02-01-2024 21:12:04,0.000s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:04,02-01-2024 21:12:04,0.001s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:04,02-01-2024 21:12:09,4.207s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:09,02-01-2024 21:12:09,0.002s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:12:09,02-01-2024 21:12:09,0.627s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:12:09,02-01-2024 21:12:12,2.624s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:12:12,02-01-2024 21:12:12,0.315s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:12:12,02-01-2024 21:12:13,0.347s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:12:13,02-01-2024 21:12:37,24.457s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:12:13,02-01-2024 21:12:14,0.993s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:12:14,02-01-2024 21:12:17,3.046s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:12:17,02-01-2024 21:12:18,0.611s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 21:12:18,02-01-2024 21:12:19,1.084s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Report/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 21:12:19,02-01-2024 21:12:19,0.734s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:12:19,02-01-2024 21:12:20,0.962s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Whats playing  Firefly III/span_Reports""))",Chrome 120.0.0.0,,,02-01-2024 21:12:20,02-01-2024 21:12:22,1.857s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/select_Default financial report            _3699a2""), report_type, true)",Chrome 120.0.0.0,,,02-01-2024 21:12:22,02-01-2024 21:12:24,1.797s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_checkbox""), included_amount, false)",Chrome 120.0.0.0,,,02-01-2024 21:12:24,02-01-2024 21:12:25,1.171s,PASSED
"setText(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_daterange""), date_from + "" - "" + date_to)",Chrome 120.0.0.0,,,02-01-2024 21:12:25,02-01-2024 21:12:27,1.353s,PASSED
"if (extra_budget && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_budget""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:27,02-01-2024 21:12:27,0.001s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:27,02-01-2024 21:12:27,0.001s,PASSED
"if (extra_category && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_category""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:27,02-01-2024 21:12:31,4.524s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:31,02-01-2024 21:12:31,0.003s,PASSED
"if (extra_tag && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_tag""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:31,02-01-2024 21:12:31,0.002s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 21:12:31,02-01-2024 21:12:31,0.003s,PASSED
"if (extra_expense && waitForElementPresent(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/input_extra_expense""), 1))",Chrome 120.0.0.0,,,02-01-2024 21:12:31,02-01-2024 21:12:32,1.251s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Reports  Firefly III/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 21:12:32,02-01-2024 21:12:33,0.701s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 21:12:33,02-01-2024 21:12:37,3.529s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 21:12:37,02-01-2024 21:12:37,0.344s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 21:12:37,02-01-2024 21:12:37,0.369s,PASSED
,,,,,,,
Test Cases/Report,Chrome 120.0.0.0,,,02-01-2024 21:12:37,02-01-2024 21:13:02,24.942s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:12:37,02-01-2024 21:12:38,1.036s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 21:12:38,02-01-2024 21:12:42,3.227s,PASSED
"click(findTestObject(""Object Repository/Report/Page_Login to Firefly III/p_Sign in to start your session""))",Chrome 120.0.0.0,,,02-01-2024 21:12:42,02-01-2024 21:12:42,0.482s,PASSED
