Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByLabel(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Default rulesFirst group""), rule_group, true)",Chrome 120.0.0.0,,,02-01-2024 15:29:53,02-01-2024 15:29:54,1.177s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/textarea_description""), description)",Chrome 120.0.0.0,,,02-01-2024 15:29:54,02-01-2024 15:29:55,0.911s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_triggers1value""), trigger_value)",Chrome 120.0.0.0,,,02-01-2024 15:29:55,02-01-2024 15:29:55,0.794s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Amount is less than or equal to .   _e8698f""), trigger_condition, true)",Chrome 120.0.0.0,,,02-01-2024 15:29:55,02-01-2024 15:29:58,2.891s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_actions1value""), action_value)",Chrome 120.0.0.0,,,02-01-2024 15:29:58,02-01-2024 15:29:59,1.031s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Add  remove transaction amount in pi_3c959d""), action, true)",Chrome 120.0.0.0,,,02-01-2024 15:29:59,02-01-2024 15:30:01,1.925s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/button_Store new rule""))",Chrome 120.0.0.0,,,02-01-2024 15:30:01,02-01-2024 15:30:02,0.958s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 15:30:02,02-01-2024 15:30:03,0.985s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 15:30:03,02-01-2024 15:30:04,0.343s,PASSED
,,,,,,,
Test Cases/Rule,Chrome 120.0.0.0,,,02-01-2024 15:30:04,02-01-2024 15:30:31,27.477s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 15:30:04,02-01-2024 15:30:05,1.055s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 15:30:05,02-01-2024 15:30:08,3.359s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 15:30:08,02-01-2024 15:30:09,1.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 15:30:09,02-01-2024 15:30:10,0.564s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 15:30:10,02-01-2024 15:30:11,0.938s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Automation""))",Chrome 120.0.0.0,,,02-01-2024 15:30:11,02-01-2024 15:30:14,3.154s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Rules""))",Chrome 120.0.0.0,,,02-01-2024 15:30:14,02-01-2024 15:30:15,1.097s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Rules  Firefly III/a_New rule""))",Chrome 120.0.0.0,,,02-01-2024 15:30:15,02-01-2024 15:30:16,0.931s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_title""), title)",Chrome 120.0.0.0,,,02-01-2024 15:30:16,02-01-2024 15:30:17,1.204s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_When a transaction is createdWhen a _cb5a5f""), trigger, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:17,02-01-2024 15:30:19,1.359s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Default rulesFirst group""), rule_group, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:19,02-01-2024 15:30:20,1.372s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/textarea_description""), description)",Chrome 120.0.0.0,,,02-01-2024 15:30:20,02-01-2024 15:30:21,0.948s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_triggers1value""), trigger_value)",Chrome 120.0.0.0,,,02-01-2024 15:30:21,02-01-2024 15:30:22,0.875s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Amount is less than or equal to .   _e8698f""), trigger_condition, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:22,02-01-2024 15:30:25,3.056s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_actions1value""), action_value)",Chrome 120.0.0.0,,,02-01-2024 15:30:25,02-01-2024 15:30:26,1.027s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Add  remove transaction amount in pi_3c959d""), action, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:26,02-01-2024 15:30:28,1.737s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/button_Store new rule""))",Chrome 120.0.0.0,,,02-01-2024 15:30:28,02-01-2024 15:30:28,0.674s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 15:30:28,02-01-2024 15:30:31,2.277s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 15:30:31,02-01-2024 15:30:31,0.324s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 15:30:31,02-01-2024 15:30:31,0.323s,PASSED
,,,,,,,
Test Cases/Rule,Chrome 120.0.0.0,,,02-01-2024 15:30:31,02-01-2024 15:31:01,30.095s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 15:30:31,02-01-2024 15:30:32,1.037s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 15:30:32,02-01-2024 15:30:36,3.507s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 15:30:36,02-01-2024 15:30:37,1.258s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 15:30:37,02-01-2024 15:30:38,0.424s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 15:30:38,02-01-2024 15:30:39,0.922s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Automation""))",Chrome 120.0.0.0,,,02-01-2024 15:30:39,02-01-2024 15:30:44,5.658s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Rules""))",Chrome 120.0.0.0,,,02-01-2024 15:30:44,02-01-2024 15:30:45,1.252s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Rules  Firefly III/a_New rule""))",Chrome 120.0.0.0,,,02-01-2024 15:30:45,02-01-2024 15:30:46,0.984s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_title""), title)",Chrome 120.0.0.0,,,02-01-2024 15:30:46,02-01-2024 15:30:48,1.343s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_When a transaction is createdWhen a _cb5a5f""), trigger, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:48,02-01-2024 15:30:49,1.304s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Default rulesFirst group""), rule_group, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:49,02-01-2024 15:30:50,1.265s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/textarea_description""), description)",Chrome 120.0.0.0,,,02-01-2024 15:30:50,02-01-2024 15:30:51,1.065s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_triggers1value""), trigger_value)",Chrome 120.0.0.0,,,02-01-2024 15:30:51,02-01-2024 15:30:52,0.938s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Amount is less than or equal to .   _e8698f""), trigger_condition, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:52,02-01-2024 15:30:56,3.721s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_actions1value""), action_value)",Chrome 120.0.0.0,,,02-01-2024 15:30:56,02-01-2024 15:30:57,1.070s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Add  remove transaction amount in pi_3c959d""), action, true)",Chrome 120.0.0.0,,,02-01-2024 15:30:57,02-01-2024 15:30:59,2.165s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/button_Store new rule""))",Chrome 120.0.0.0,,,02-01-2024 15:30:59,02-01-2024 15:31:00,0.885s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 15:31:00,02-01-2024 15:31:01,0.929s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 15:31:01,02-01-2024 15:31:01,0.335s,PASSED
,,,,,,,
Test Cases/Rule,Chrome 120.0.0.0,,,02-01-2024 15:31:02,02-01-2024 15:31:30,28.172s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 15:31:02,02-01-2024 15:31:03,1.124s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 15:31:03,02-01-2024 15:31:06,3.203s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 15:31:06,02-01-2024 15:31:07,0.945s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 15:31:07,02-01-2024 15:31:07,0.533s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 15:31:07,02-01-2024 15:31:08,0.866s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Automation""))",Chrome 120.0.0.0,,,02-01-2024 15:31:08,02-01-2024 15:31:12,3.460s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Rules""))",Chrome 120.0.0.0,,,02-01-2024 15:31:12,02-01-2024 15:31:13,1.033s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Rules  Firefly III/a_New rule""))",Chrome 120.0.0.0,,,02-01-2024 15:31:13,02-01-2024 15:31:14,1.009s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_title""), title)",Chrome 120.0.0.0,,,02-01-2024 15:31:14,02-01-2024 15:31:15,1.245s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_When a transaction is createdWhen a _cb5a5f""), trigger, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:15,02-01-2024 15:31:17,1.508s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Default rulesFirst group""), rule_group, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:17,02-01-2024 15:31:18,0.977s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/textarea_description""), description)",Chrome 120.0.0.0,,,02-01-2024 15:31:18,02-01-2024 15:31:19,0.984s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_triggers1value""), trigger_value)",Chrome 120.0.0.0,,,02-01-2024 15:31:19,02-01-2024 15:31:19,0.912s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Amount is less than or equal to .   _e8698f""), trigger_condition, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:19,02-01-2024 15:31:23,3.837s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_actions1value""), action_value)",Chrome 120.0.0.0,,,02-01-2024 15:31:23,02-01-2024 15:31:24,1.039s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Add  remove transaction amount in pi_3c959d""), action, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:24,02-01-2024 15:31:26,2.115s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/button_Store new rule""))",Chrome 120.0.0.0,,,02-01-2024 15:31:26,02-01-2024 15:31:27,0.613s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 15:31:27,02-01-2024 15:31:29,2.067s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 15:31:29,02-01-2024 15:31:29,0.298s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 15:31:29,02-01-2024 15:31:30,0.344s,PASSED
,,,,,,,
Test Cases/Rule,Chrome 120.0.0.0,,,02-01-2024 15:31:30,02-01-2024 15:32:00,30.387s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 15:31:30,02-01-2024 15:31:31,1.128s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 15:31:31,02-01-2024 15:31:34,3.129s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_email""), ""klot12022002@gmail.com"")",Chrome 120.0.0.0,,,02-01-2024 15:31:34,02-01-2024 15:31:35,1.253s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/input_password""), ""A0OWLKT5igxVrUm1hOyDrVf3RsK4FPOM"")",Chrome 120.0.0.0,,,02-01-2024 15:31:35,02-01-2024 15:31:36,0.531s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Login to Firefly III/button_Sign in""))",Chrome 120.0.0.0,,,02-01-2024 15:31:36,02-01-2024 15:31:37,0.997s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Automation""))",Chrome 120.0.0.0,,,02-01-2024 15:31:37,02-01-2024 15:31:42,5.504s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Whats playing  Firefly III/span_Rules""))",Chrome 120.0.0.0,,,02-01-2024 15:31:42,02-01-2024 15:31:43,1.020s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Rules  Firefly III/a_New rule""))",Chrome 120.0.0.0,,,02-01-2024 15:31:43,02-01-2024 15:31:44,1.027s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_title""), title)",Chrome 120.0.0.0,,,02-01-2024 15:31:44,02-01-2024 15:31:46,1.329s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_When a transaction is createdWhen a _cb5a5f""), trigger, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:46,02-01-2024 15:31:47,1.498s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Default rulesFirst group""), rule_group, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:47,02-01-2024 15:31:48,1.034s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/textarea_description""), description)",Chrome 120.0.0.0,,,02-01-2024 15:31:48,02-01-2024 15:31:49,1.079s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_triggers1value""), trigger_value)",Chrome 120.0.0.0,,,02-01-2024 15:31:49,02-01-2024 15:31:50,0.800s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Amount is less than or equal to .   _e8698f""), trigger_condition, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:50,02-01-2024 15:31:53,2.296s,PASSED
"setText(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/input_actions1value""), action_value)",Chrome 120.0.0.0,,,02-01-2024 15:31:53,02-01-2024 15:31:54,1.155s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/select_Add  remove transaction amount in pi_3c959d""), action, true)",Chrome 120.0.0.0,,,02-01-2024 15:31:54,02-01-2024 15:31:56,2.738s,PASSED
"click(findTestObject(""Object Repository/Rule/Page_Make a new rule in rule group Default _06afff/button_Store new rule""))",Chrome 120.0.0.0,,,02-01-2024 15:31:56,02-01-2024 15:31:57,0.860s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 15:31:57,02-01-2024 15:32:00,2.379s,FAILED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 15:32:00,02-01-2024 15:32:00,0.311s,PASSED
