Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,01-01-2024 17:54:59,01-01-2024 17:55:13,14.105s,ERROR
"openBrowser("""")",Chrome 120.0.0.0,,,01-01-2024 17:54:59,01-01-2024 17:55:00,1.027s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,01-01-2024 17:55:00,01-01-2024 17:55:04,3.124s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), ""killermh1352@gmail.com"")",Chrome 120.0.0.0,,,01-01-2024 17:55:04,01-01-2024 17:55:05,1.005s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), ""6oCTgB1F4BsRIglOqBBBioLQaRY939LF"")",Chrome 120.0.0.0,,,01-01-2024 17:55:05,01-01-2024 17:55:05,0.388s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,01-01-2024 17:55:05,01-01-2024 17:55:06,0.969s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Transactions""))",Chrome 120.0.0.0,,,01-01-2024 17:55:06,01-01-2024 17:55:07,1.128s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Expenses""))",Chrome 120.0.0.0,,,01-01-2024 17:55:07,01-01-2024 17:55:08,0.873s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_All expenses between January 1st, 2024_d388e7/a_Create a new transaction""))",Chrome 120.0.0.0,,,01-01-2024 17:55:08,01-01-2024 17:55:09,1.083s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_description""), description)",Chrome 120.0.0.0,,,01-01-2024 17:55:09,01-01-2024 17:55:10,1.175s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_source""), source_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 17:55:10,01-01-2024 17:55:11,0.737s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_destination""), destination_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,01-01-2024 17:55:11,01-01-2024 17:55:12,1.228s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_amount""), amount)",Chrome 120.0.0.0,,,01-01-2024 17:55:12,01-01-2024 17:55:13,1.255s,PASSED
out.println(value),Chrome 120.0.0.0,,,01-01-2024 17:55:13,01-01-2024 17:55:13,0.024s,ERROR
